internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493.</p>,,,,,,
2384,Asthma Emergency Department Visits (Adults) by NTA,1208,195,Average Annual Rate,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the average adult population (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.&nbsp;Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p><span style=""color: #333333; font-family: Helvetica, sans-serif; font-size: 10.5pt;"">An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.</span><strong style=""color: red;"">&nbsp;Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2384,Asthma Emergency Department Visits (Adults) by NTA,1209,373,Average Annual Age-Adjusted Rate,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.&nbsp; &nbsp;</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2384,Asthma Emergency Department Visits (Adults) by NTA,1218,375,Average Annual Number,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older). Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2385,Asthma Hospitalizations (Children 0 to 4 Yrs Old) by NTA,1210,195,Average Annual Rate,"<p>Average annual number of asthma-related hospitalizations among NYC resident children up to 4 years old, divided by the population of children up to 4 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2385,Asthma Hospitalizations (Children 0 to 4 Yrs Old) by NTA,1211,2,Number,<p>Aggregated&nbsp;number of asthma-related hospitalizations among NYC resident children up to 4 years old.</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2386,Asthma Hospitalizations (Children 5 to 17 Yrs Old) by NTA,1213,195,Average Annual Rate,"<p>Average annual number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>&nbsp;A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2386,Asthma Hospitalizations (Children 5 to 17 Yrs Old) by NTA,1219,375,Average Annual Number,"<p>Average annual number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years.&nbsp;Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>&nbsp;A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2387,Asthma Hospitalizations (Adults) by NTA,1215,195,Average Annual Rate,"<p>Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2387,Asthma Hospitalizations (Adults) by NTA,1216,373,Average Annual Age-Adjusted Rate,"<p>Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.&nbsp;</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2387,Asthma Hospitalizations (Adults) by NTA,1220,375,Average Annual Number,"<p>Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older). Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.</p>",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2388,Walking Distance to a Park,1224,383,Percent of Population,"<p>A map of ""walk-to-a-park service areas"" from the NYC Parks Department was overlayed onto a map of 2017 population estimates by census tract to calculate the percentage of the population that potentially live within the service area.&nbsp;These percentages were aggregated up to a neighborhood level.</p>",10,,53,NYC DOHMH population estimates,"New York City DOHMH population estimates, modified from US Census Bureau inter-censal population estimates",Y
2388,Walking Distance to a Park,1224,383,Percent of Population,"<p>A map of ""walk-to-a-park service areas"" from the NYC Parks Department was overlayed onto a map of 2017 population estimates by census tract to calculate the percentage of the population that potentially live within the service area.&nbsp;These percentages were aggregated up to a neighborhood level.</p>",10,,19,NYC Parks,New York City Department of Parks and Recreation,Y
2389,Unhealthy Food Access,1225,378,Ratio of Bodegas to Supermarkets,<p>The number of bodegas per supermarket within an area based on address of business.</p>,10,,81,NYS Department of Agriculture and Markets,NYS Department of Agriculture and Markets,Y
